,body,cites_papers
1807,"The Janice Monk Lecture in Feminist Geography the first 10 years, S A Marston,",[14299429]
1808,"Study queer and pansexual identities adopted more often by nonheterosexual women, noncisgender people",[14419684]
1809,Who Adopts Queer and Pansexual Sexual Identities?,[14419684]
1810,Who Adopts Queer and Pansexual Sexual Identities? a HT   Sexuality,[14419684]
1811,What sexual and demographic factors predict identification as pansexual or queer? psychology sexuality,[14419684]
1812,What sexual and demographic factors predict identification as pansexual or queer? psychology sexu,[14419684]
1813,Keep in mind It's just a small sample but gaw cis guys you're such prudes lol jk uwu,[14419684]
1814,Seems like a thoughtful research,[14441472]
1815,They don't know they're victims,[14441472]
1816,"Why even bother with research and interviews, when you already know the answer?",[14441472]
1817,"Gender scholar says, Don't believe your lying eyes",[14441472]
1818,Feminist Scholar argues female academics are way too dumb to notice they are being oppressed thanks good she's there to correct them,[14441472]
1819,women do experience gender at work this is great in case if u ever want 2 read what peer reviewed actualy means to them,[14441472]
1820,How can women's academic careers inform us of gender inequalities in universities?,[14441472]
1821,Beyond the Chilly Climate The Salience of Gender in Womens Academic Careers,[14441472]
1822,Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says Oh wait,[14441472]
1823,I was told this in person today - specifically that I should grow up and acknowledge my own oppression,[14441472]
1824,"Female academics don't feel discriminated, gender scholar concludes they are wrong",[14441472]
1825,Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says Oh wait ,[14441472]
1826,Read 'Beyond the Chilly Climate The Salience of Gender in Womens Academic Careers' by Dana M Britton,[14441472]
1827,"More on women, gender inequality and academia Link to PDF highered",[14441472]
1828,WorkLifeBalance of professional women in rural Spain,[14458538]
1829,Mathematicsa Critical Filter for STEM-Related Career Choices? A Longitudinal Examination among Australian and US,[14466512]
1830,Mathematicsa Critical Filter for STEM-Related Career Choices? A Longitudinal Examination among Australian and US ,[14466512]
1831,Interested in reading the full publication by Prof Watt and colleagues?   have made it freely accessible,[14466512]
1832,"In related news People who love speeding are unsatisfied with driving at 60 mph, but only if that's the speed limit!",[14473954]
1833,"Ppl who love CasualSex r less committed to and satisfied w romantic partners, but only if it's a monogamous rltnshp!",[14473954]
1834,Caught in a 'Bad Romance'? Reconsidering the Negative Assoc Between Sociosexuality and Relationship Functioning a ,[14473954]
1835,Caught in a 'Bad Romance'? Reconsidering the Negative Assoc Between Sociosexuality and Relationship Functioning a,[14473954]
1836,Caught in a Bad Romance? Reconsidering the Negative Association Between Sociosexuality and Relationship Functioning,[14473954]
1837,Caught in a Bad Romance?  The Negative Association Between Sociosexuality and Relationship Functioning ,[14473954]
1838,Affective and Autonomic Responses to Erotic Images Evidence of Disgust in Female Sexual InterestArousal Disorder a,[14483006]
1839,Affective and Autonomic Responses to Erotic Images Evidence of Disgust in Female Sexual InterestArousal Disorder a ,[14483006]
1840,Affective and Autonomic Responses to Erotic Images Evidence of Disgust-Based Mechanisms in FSIAD,[14483006]
1841,"Imagining the ideal city, planning the gender-equal city in Ume, Sweden by L Sandberg and M Rnnblom",[14491749]
1842,Sheees planning for 58 genders is going to get a little difficult,[14491749]
1843,Gender-equal city planning Of course,[14491749]
1844,A new review of   forthcoming in  ! Its a great review,[14517207]
1845,Congratulations!,[14517207]
1846,A new review of   forthcoming in  ! Its a great review   ,[14517207]
1847,Gender-Fluid Geek Girls  Negotiating Inequality Regimes in the Tech Industry si quelqu'un y a accs &lt3 ,[14532136]
1848,"Oh, that explains it",[14532136]
1849,This seems like a strange finding,[14532136]
1850,"Gender-Fluid Geek Girls - Negotiating Inequality Regimes in the Tech Industry - Dec 05, 2016",[14532136]
1851,Out in Gender and Society - Gender-Fluid Geek Girls Negotiating Inequality Regimes in the Tech Industry,[14532136]
1852,Check out this fantastic soc study that takes an intersectional perspective on women's experiences working in tech,[14532136]
1853,Check out this fantastic soc study that takes an intersectional perspective on women's experiences working in tech ,[14532136]
1854,Gender-Fluid Geek Girls Negotiating Inequality Regimes in the Tech Industry,[14532136]
1855,How do women avoid workplace sexism in tech industry? By distancing themselves from conventional str8 femininity,[14532136]
1856,Fascinating study -- surprising results  Gender-Fluid Geek Girls Negotiating Inequality Regimes in Tech,[14532136]
1857,"You can distance _your_ self from hostility, and end up reinforcing inequality  In tech and in the world",[14532136]
1858,Looks like a fascinating paper futureofgender Link,[14532136]
1859,"Racially dominant women -identified as LGBTQ, presenting as gender-fluid- report greater sense of belonging at work",[14532136]
1860,Race and sexual orientation co-determine whether a woman is allowed to be treated and accepted as one of the guys,[14532136]
1861,Race and sexual orientation co-determine whether a woman is allowed to be treated and accepted as one of the guys ht,[14532136]
1862,A gendered spectrum of belonging operates in occupational cultures where masculinity heteronormativity are norm,[14532136]
1863,"Not presenting as femme and thus as heterosexually unavailable, gender-fluid women  enjoyed patriarchal dividends",[14532136]
1864,"More evidence that for young women, more TV -- lower sexual agency Why? Endorsement of traditional gender scripts",[14540123]
1865,"Girl Power or Powerless Girl? Television, Sexual Scripts, and Sexual Agency in Sexually Active Young Women",[14540123]
1866,With the mine in the veins emotional adjustments in female partners of Chilean mining workers,[14551040]
1867,"Heterosexual, Homosexual, and Bisexual Mens Pupillary Responses to Persons at Differ Stages of Sexual Development",[14580770]
1868,"Heterosexual, Homosexual, and Bisexual Mens Pupillary Responses to Persons at Differ Stages of Sexual Development ht",[14580770]
1869,Very cool study!,[14580770]
1870,More evidence that pupil dilation is an effective measure of men's attraction to men v women and adults v kids,[14580770]
1871,"Review of 'Sex, needs and queer culture from liberation to the post-gay' by E Garwood",[14602274]
1872,Quantitative Empirical Studies on Womens Issues in Islamic Cultures,[14661030]
1873,Pray the gay away identity conflict between Christianity and sexuality in HongKong sexual minorities,[14745848]
1874,Review of 'Traveling heavy A memoir in between journeys' by Pamela Moss,[14801913]
1875,Adolescents in country with good sex ed know sex films are fantasy,[14848940]
1876,"Dutch Adolescents Motives, Perceptions and Reflections Toward Sex-Related Internet Use a Web-Based Focus-Group Study h",[14848940]
1877,Kenyan Relig Leaders Views on Same-Sex sexuality and Gender Nonconformity Religious Freedom vs Constitutional Rights h,[14866360]
1878,"New article -A geopolitics of migrant women, mobility and abortion access in the Republic of Ireland, Katherine Side",[14906293]
1879,"New article -A geopolitics of migrant women, mobility and abortion access in the Republic of Ireland, Katherine Side ",[14906293]
1880,"No Long-Term Causal Associations bw Symptoms of PE and Anxiety, Depression and Sexual Distress in a Longitudinal Sample",[14911935]
1881,"No Long-Term Causal Associations bw Symptoms of PE and Anxiety, Depression and Sexual Distress in a Longitudinal Sample h",[14911935]
1882,"Contrary to popular views, PrematureEjaculation doesn't lead to anxiety, depression and sexual distressOr vice versa",[14911935]
1883,"Study showed No Evidence for Long-Term Causal Associations Between PE and Anxiety, Depression and Sexual Distress",[14911935]
1884,"No Evidence for Long-Term Causal Associations Between Symptoms of Premature Ejaculation and Symptoms of Anxiety, D",[14911935]
1885,"Dutch rudder? On a related note, this might help put your mind at ease, but won't fix the issue",[14911935]
1886,"Places of difference narratives of heart-felt warmth, ethnicisation, and female care-migrants in Swiss live-in care",[14946429]
1887,"Places of difference narratives of heart-felt warmth, ethnicisation, and female care-migrants in Swiss live-in care ",[14946429]
1888,Response Avuncularity and Kin Selection in Homosexuals,[15012209]
1889,Yeah when they wake up next to the boy they think could hv got a better dick! D,[15065904]
1890,Consequences of Casual Sex Rel'ps and on Adolescents Psychol Well-Being A Prospective Study,[15065904]
1891,Casual sexual experiences may affect female adolescents more negatively than their male peers,[15065904]
1892,"Among Quebec high schoolers, FWB rltnshps and OneNightStands have negative psychological effects for girls only",[15065904]
1893,"Casual sex had a very small detrimental effect on adolescents' well-being, but only among girls htt",[15065904]
1894,"Prospective study Casual sex increases girls psychological distress, alcoholdrug consumption boys no effect",[15065904]
1895,"Wow, psychological distress has a gender disparity",[15065904]
1896,"Prospective study Casual sex increases girls psychological distress, alcoholdrug consumption boys no effect ",[15065904]
1897,Don't apply it to boys,[15065904]
1898,Stereotype accuracy Girls more negatiely affected,"[15093154,15065904,19895594]"
1899,Self-Defining Memories of Body Image Shame and Binge Eating in Men and Women research bodyimage shame,[15103378]
