_id,body,cites_papers
126315781,"""Feminist"" Scholar argues female academics are way too dumb to notice they are being oppressed... thanks good she's there to correct them. https://t.co/Wyk2boFZxm",[14441472]
126316885,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126318557,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126320163,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126324054,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126325718,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126325760,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126329664,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126330759,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126336276,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126339564,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126341922,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126342061,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126348437,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126353279,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126354013,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126354720,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126355360,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126358176,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126361236,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126372111,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126417868,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126424397,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126430469,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126558523,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126566849,"@nationkid33 ""women do experience gender at work...""
this is great. in case if u ever want 2 read what ""peer reviewed"" actualy means to them https://t.co/K6kdOIaKp1",[14441472]
126595570,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126969329,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
128614653,estudios dan luz @JosefinaBueno1 https://t.co/kfrbAh3MND (via @Mendeley_com) y otros muestran q los microbstaculos d género son variados,[14441472]
131467293,How can women's academic careers inform us of gender inequalities in universities? https://t.co/0Ks6TPnrHy @Gend_Soc,[14441472]
131549137,RT @SAGEGender: How can women's academic careers inform us of gender inequalities in universities? https://t.co/0Ks6TPnrHy @Gend_Soc,[14441472]
131549500,RT @SAGEGender: How can women's academic careers inform us of gender inequalities in universities? https://t.co/0Ks6TPnrHy @Gend_Soc,[14441472]
138583452,Beyond the Chilly Climate: The Salience of Gender in Women’s Academic Careers https://t.co/F1ttd7zYZN @Gend_Soc,[14441472]
138584373,RT @SAGEGender: Beyond the Chilly Climate: The Salience of Gender in Women’s Academic Careers https://t.co/F1ttd7zYZN @Gend_Soc,[14441472]
148541279,Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https://t.co/lyz5dmtGWu,[14441472]
148541388,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148541400,"I was told this in person today - specifically that I should ""grow up and acknowledge my own oppression"". https://t.co/Nqp3XtX3v6",[14441472]
148541452,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148541553,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148541722,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148541727,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148541760,"RT @ANNVYSHINSKY: I was told this in person today - specifically that I should ""grow up and acknowledge my own oppression"". https://t.co/Nq…",[14441472]
148541901,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148541903,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148541910,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542060,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148542143,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542160,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542230,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542277,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148542318,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542553,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542590,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148542779,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148543059,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148544417,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148546406,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148547232,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148547272,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148547282,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148547308,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
148548628,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148549143,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148551315,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148552063,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148554056,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148554065,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148559685,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148561724,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148576785,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148579410,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148580797,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148584512,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148597363,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148624419,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148628865,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
148691761,RT @RealPeerReview: Some people falsely accuse gender scholars of reaching the same conclusion despite what the data says. Oh wait... https…,[14441472]
159926282,"Read 'Beyond the Chilly Climate:
The Salience of Gender in Women’s Academic Careers' by Dana M. Britton https://t.co/pqs9ruqXna",[14441472]
159976045,"More on women, gender inequality and academia. Link to PDF: https://t.co/R1lYyMkMSR #highered https://t.co/DvdYXbLKRJ",[14441472]
159983695,"RT @DrMeaganTyler: More on women, gender inequality and academia. Link to PDF: https://t.co/R1lYyMkMSR #highered https://t.co/DvdYXbLKRJ",[14441472]
159983738,"RT @DrMeaganTyler: More on women, gender inequality and academia. Link to PDF: https://t.co/R1lYyMkMSR #highered https://t.co/DvdYXbLKRJ",[14441472]
160099930,"Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortjener mere fokus https://t.co/97paE6lC09",[14441472]
160100010,"RT @cfiig8200: Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortj…",[14441472]
160103061,"RT @cfiig8200: Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortj…",[14441472]
160178525,"RT @cfiig8200: Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortj…",[14441472]
160179897,"RT @cfiig8200: Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortj…",[14441472]
160180880,"RT @cfiig8200: Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortj…",[14441472]
160434692,"RT @DrMeaganTyler: More on women, gender inequality and academia. Link to PDF: https://t.co/R1lYyMkMSR #highered https://t.co/DvdYXbLKRJ",[14441472]
160642207,"RT @DrMeaganTyler: More on women, gender inequality and academia. Link to PDF: https://t.co/R1lYyMkMSR #highered https://t.co/DvdYXbLKRJ",[14441472]
160679143,"RT @cfiig8200: Kvindelige forskere. uligestilling&amp; kønsrelationer i akademia er emnet i denne analyse  
#Kvindforsk er et hashtag,der fortj…",[14441472]
126367715,"#Geografia #UAB Mireia Baylina i Maria Dolors Garcia Ramon cofirmen un article a ""Gender, Place and Culture"".
https://t.co/kyrkyN41f0 https://t.co/s5xbUr7Bkw",[14458538]
126367733,"RT @MasterGeografia: #Geografia #UAB Mireia Baylina i Maria Dolors Garcia Ramon cofirmen un article a ""Gender, Place and Culture"".
https://…",[14458538]
127318724,#WorkLifeBalance of professional #women in rural #Spain https://t.co/Za8dklJmQ8,[14458538]
127727678,RT @GPCjournal: #WorkLifeBalance of professional #women in rural #Spain https://t.co/Za8dklJmQ8,[14458538]
